DATE;CHANNEL;PROGRAM;LEVEL1;LEVEL2;SECTOR;CATEGORY;ADVERTISER;PRODUCT;COPY;ADS_TYPE;SEGMENT;POSITIONS;START_TIME;END_TIME;DURATION;COST;REMARK;TITLE
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;MEDICINES/PHARMACEUTICALS;RUBS & BALMS;EGLIN PHARMA;CAP LANG GPU - MINYAK URUT;2MCM/JENITA J&ORG2/JOGED (15);LOOSE SPOT;1;17;9:59:49;10:00:04;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;YAMAHA;YAMAHA NMAX - MOTORCYCLE;155/4MTR/PRIA&ORG2/MAXI (30);LOOSE SPOT;1;18;10:00:04;10:00:34;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PROCTER & GAMBLE;REJOICE PERFUME SMOOTH - SHAMPOO;2MCM/WNT/RAMBUT/SNYM (15);LOOSE SPOT;1;19;10:00:34;10:00:49;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;FOOD;SEASONING, CONDIMENTS (SAUCES/SPICES);HEINZ ABC INDONESIA;ABC - SOYA SAUCE;2MCM/DARIUS&KEL/ANNIVERSARY(15;LOOSE SPOT;1;20;10:00:49;10:01:04;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;1;21;10:01:04;10:01:34;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;DEODORANT, BODY ODOUR;BEIERSDORF;NIVEA MEN INVISIBLE FOR BLACK&WHITE - SP;2MCM/ORG2/ANGKAT TGN/R M (15);LOOSE SPOT;1;22;10:01:34;10:01:49;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;MEDICINES/PHARMACEUTICALS;VITAMIN, TONIC, ESSENCES, SUPPLEMENTS;TRESNO JOYO;TJ JOYBEE - MULTIVITAMIN HONEY;3KMS/AGNEZ&2WNT/ANAK2/TMN(15/T;LOOSE SPOT;1;23;10:01:49;10:02:04;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PROCTER & GAMBLE;PANTENE HAIR FALL CONTROL - SHAMPOO;PRO-V/2MCM/RALINE/GAYA/JMB(30);LOOSE SPOT;1;24;10:02:04;10:02:34;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;ONLINE SERVICES;GARENA;SHOPEE.CO.ID - ONLINE SHOP;PRILLY&ORG2/HUJAN/NYANYI(15/P);LOOSE SPOT;1;25;10:02:34;10:02:49;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;MNCTV;MNCTV - PP ENTERTAINMENT K001;KILAU DMD (05)  MNCTV - PP ENTERTAINMENT K001;LOOSE SPOT;1;26;10:02:49;10:02:54;0:00:05;13500;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;2;1;10:19:58;10:20:28;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;HOUSEHOLD PRODUCTS/SUPPLIES;LAUNDRY CLEANSER & CARE, FABRIC SOFT';KAO;ATTACK PLUS SOFTENER - LIQUID DETERGENT;2MCM/KEL&ORG2/KUMAN (15);LOOSE SPOT;2;2;10:20:28;10:20:43;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PROCTER & GAMBLE;PANTENE ANTI-LEPEK - SHAMPOO;PRO-V/2MCM/ANGGUN/KMTR/BR (30);LOOSE SPOT;2;3;10:20:43;10:21:13;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;DEODORANT, BODY ODOUR;BEIERSDORF;NIVEA MEN INVISIBLE FOR BLACK&WHITE - SP;2MCM/ORG2/ANGKAT TGN/R M (15);LOOSE SPOT;2;4;10:21:13;10:21:28;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;FOOD;CEREALS, BREAKFAST FOOD;INDOFOOD CBP SUKSES MAKMUR;GOWELL - INSTANT CEREAL;CKLT/2RS/KEL/ANMS/SKLH/BOLA(15;LOOSE SPOT;2;5;10:21:28;10:21:43;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;RANGE OF TOILETRIES;PUSAKA TRADISI IBU;WARDAH - ALL TOILETRIES;DEWI S&3WNT/PERAWATAN (15);LOOSE SPOT;2;6;10:21:43;10:21:58;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;XL AXIATA TBK;XL AXIATA TBK,AXIS;PRIA&ORG2/BISNIS/JARINGAN (30);LOOSE SPOT;2;7;10:21:58;10:22:28;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;FOOD;INSTANT FOOD, INSTANT NOODLES;SURYA PRATISTA HUTAMA;MI TELUR URAI - NOODLE;2MCM/INUL&ORG2/MSK/MKN (15/T);LOOSE SPOT;2;8;10:22:28;10:22:43;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;DEODORANT, BODY ODOUR;BEIERSDORF;NIVEA EXTRA WHITENING ADVANCED CARE - RO;2MCM/WNT&ORG2/CUKUR/5HR (15);LOOSE SPOT;2;9;10:22:43;10:22:58;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;PUSAKA TRADISI IBU;WARDAH LIGHTENING TWO WAY CAKE - COMPACT;WNT&ORG2/DEBU/JLN (15);LOOSE SPOT;2;10;10:22:58;10:23:13;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PROCTER & GAMBLE;PANTENE ANTI-LEPEK - SHAMPOO;PRO-V/2MCM/ANGGUN/KMTR/BR (30);LOOSE SPOT;2;11;10:23:13;10:23:43;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;BEIERSDORF;NIVEA MEN OIL ATTACK+BRIGHT - FACIAL FOA;3MCM/PRIA2/BOLA/REAL M (15);LOOSE SPOT;2;12;10:23:43;10:23:58;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;2;13;10:23:58;10:24:28;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH DAILY FRESH - SHAMPOO;WNT/HIJAB/ANMS/AIR (15);LOOSE SPOT;2;14;10:24:28;10:24:43;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;BODY CARE, BODY LOTION;BEIERSDORF;NIVEA EXTRA WHITE RADIANT & SMOOTH - MOI;JULIE&ORG2/OLES/KONSER (30/T);LOOSE SPOT;2;15;10:24:43;10:25:13;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;AUTOMOTIVE & ACCESSORIES;MOTORCYCLES, SCOOTERS, BIKES;YAMAHA;YAMAHA MIO S - MOTORCYCLE;ISYANA&MTR HIJAU/FITUR2 (15);LOOSE SPOT;2;16;10:25:13;10:25:28;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;2;17;10:25:28;10:25:58;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;DEODORANT, BODY ODOUR;BEIERSDORF;NIVEA EXTRA WHITENING ADVANCED CARE - RO;2MCM/WNT&ORG2/CUKUR/5HR (15);LOOSE SPOT;2;18;10:25:58;10:26:13;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;RANGE OF TOILETRIES;PUSAKA TRADISI IBU;WARDAH - ALL TOILETRIES;DEWI S&3WNT/PERAWATAN (15);LOOSE SPOT;2;19;10:26:13;10:26:28;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;SERVICES - RETAIL;FAST FOOD;MCDONALD'S INDONESIA;MCDONALD'S - FAST FOOD;CRUNCHY B/ORG2/REBUT/MKN (30);LOOSE SPOT;2;20;10:26:28;10:26:58;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;2;21;10:26:57;10:27:27;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH LIGHTENING CREAMY FOAM - FACIAL F;WNT/LARI/CUCI MUKA/SENYUM (15);LOOSE SPOT;2;22;10:27:27;10:27:42;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;MNCTV;MNCTV - PP ENTERTAINMENT T001;TAKESHI'S CASTLE INDONESIA2(05;LOOSE SPOT;2;23;10:27:42;10:27:47;0:00:05;13500;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;SERVICES - CORPORATE & PUBLIC SERV ADV;GOVERNMENT, POLITIC ORGANIZATION;PARTAI PERINDO PERSATUAN INDONESIA;PARTAI PERINDO PERSATUAN INDONESIA - PAR;HARY T&LILIANA/CALEG/DAFTAR(30;LOOSE SPOT;2;24;10:27:47;10:28:17;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;XL AXIATA TBK;XL AXIATA TBK,AXIS;PRIA&ORG2/BISNIS/JARINGAN (30);LOOSE SPOT;3;1;10:38:51;10:39:21;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;BEVERAGES;GROWING UP MILK, FOLLOW ON MILK;FRISO;FRISO GOLD - GROWING UP MILK;2MCM/ANAK LK&WNT/LOCKNUTRI(30);LOOSE SPOT;3;2;10:39:21;10:39:51;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH LIGHTENING CREAMY FOAM - FACIAL F;WNT/LARI/CUCI MUKA/SENYUM (15);LOOSE SPOT;3;3;10:39:51;10:40:06;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PROCTER & GAMBLE;PANTENE ANTI-LEPEK - SHAMPOO;PRO-V/2MCM/ANGGUN/KMTR/BR (30);LOOSE SPOT;3;4;10:40:06;10:40:36;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;SERVICES - TRANS'T, TRAVEL, RECREATION;CINEMA PROMO;CINEMA PROMO;CINEMA PROMO M001;MEET ME AFTER SUNSET (30);LOOSE SPOT;3;5;10:40:36;10:41:06;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;COSMETICS, MAKE UP;PUSAKA TRADISI IBU;WARDAH INTENSE MATTE - LIPSTICK;WNT&ORG/SELFIE (15);LOOSE SPOT;3;6;10:41:06;10:41:21;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;FOOD;SEASONING, CONDIMENTS (SAUCES/SPICES);HEINZ ABC INDONESIA;ABC - SOYA SAUCE;2MCM/DARIUS&KEL/ANNIVERSARY(15;LOOSE SPOT;3;7;10:41:21;10:41:36;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;RANGE OF TOILETRIES;PUSAKA TRADISI IBU;WARDAH - ALL TOILETRIES;DEWI S&3WNT/PERAWATAN (15);LOOSE SPOT;3;8;10:41:36;10:41:51;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;FOOD;BABY FOOD, BABY CEREAL;GIZINDO BINA NUSANTARA;PROMINA BUBUR TIM - BABY FOOD;5MCM/KEL&BAYI/CARA PENYAJIA(15;LOOSE SPOT;3;9;10:41:51;10:42:06;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;BEIERSDORF;NIVEA MEN OIL ATTACK+BRIGHT - FACIAL FOA;3MCM/PRIA2/BOLA/REAL M (15);LOOSE SPOT;3;10;10:42:06;10:42:21;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH ANTI DANDRUFF - SHAMPOO;WNT BJ BIRU/GATAL/ANMS (15);LOOSE SPOT;3;11;10:42:21;10:42:36;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;ONLINE SERVICES;GARENA;SHOPEE.CO.ID - ONLINE SHOP;PRILLY&ORG2/HUJAN/NYANYI(15/P);LOOSE SPOT;3;12;10:42:36;10:42:51;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;BODY CARE, BODY LOTION;BEIERSDORF;NIVEA EXTRA WHITE RADIANT & SMOOTH - MOI;JULIE&ORG2/OLES/KONSER (30/T);LOOSE SPOT;3;13;10:42:51;10:43:21;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;3;14;10:43:21;10:43:51;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH LIGHTENING CREAMY FOAM - FACIAL F;WNT/LARI/CUCI MUKA/SENYUM (15);LOOSE SPOT;3;15;10:43:51;10:44:06;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;FOOD;DESSERTS, DESSERT INGREDIENTS;INDOFOOD INDONESIA;INDOESKRIM KUL KUL - ICE CREAM;3RS/MANGO/ANAK2/KELERENG (15);LOOSE SPOT;3;16;10:44:06;10:44:21;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH DAILY FRESH - SHAMPOO;WNT/HIJAB/ANMS/AIR (15);LOOSE SPOT;3;17;10:44:21;10:44:36;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;SERVICES - PERSONAL SERVICES;SPORT CLUB, FITNESS, GOLF CLUB/COURSE;PERS SEPAKBOLA SELURUH INDONES;PERS SEPAKBOLA SELURUH INDONESIA (PSSI);EDY R/TANDING/MAJU TERUS (15);LOOSE SPOT;3;18;10:44:36;10:44:51;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;RANGE OF TOILETRIES;PUSAKA TRADISI IBU;WARDAH - ALL TOILETRIES;DEWI S&3WNT/PERAWATAN (15);LOOSE SPOT;3;19;10:44:51;10:45:06;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;HAIR CARE PRODUCTS;PROCTER & GAMBLE;PANTENE HAIR FALL CONTROL - SHAMPOO;PRO-V/2MCM/RALINE/GAYA/JMB(30);LOOSE SPOT;3;20;10:45:06;10:45:36;0:00:30;45000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;FACIAL CARE PRODUCTS;PUSAKA TRADISI IBU;WARDAH LIGHTENING CREAMY FOAM - FACIAL F;WNT/LARI/CUCI MUKA/SENYUM (15);LOOSE SPOT;3;21;10:45:36;10:45:51;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;BEVERAGES;SWEETENED CONDENCED MILK;AIMI;INDOMILK - SWEETENED COND. MILK;4MCM/WNT&ANAK2/MNM/SKATE (15);LOOSE SPOT;3;22;10:45:51;10:46:06;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;DEODORANT, BODY ODOUR;BEIERSDORF;NIVEA WHITENING SILK TOUCH - ROLL ON DEO;WNT&PRIA/2LYR/JOGED/BR (15);LOOSE SPOT;3;23;10:46:06;10:46:21;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;TOILETRIES & COSMETICS;RANGE OF TOILETRIES;PUSAKA TRADISI IBU;WARDAH - ALL TOILETRIES;DEWI S&3WNT/PERAWATAN (15);LOOSE SPOT;3;24;10:46:21;10:46:36;0:00:15;27000;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;MNCTV;MNCTV - PP ENTERTAINMENT K001;KILAU DMD (05)  MNCTV - PP ENTERTAINMENT K001;LOOSE SPOT;3;25;10:46:36;10:46:41;0:00:05;13500;;
2/20/2018;MNCTV;SEPATU SUPER(R);Series;Series:Drama;NON-COMMERCIAL ADVERTISEMENT;TV PROGRAMME PROMOTION;MNCTV;MNCTV - PP ENTERTAINMENT K001;KILAU DMD (30)  MNCTV - PP ENTERTAINMENT K001;LOOSE SPOT;4;1;10:48:56;10:49:26;0:00:30;45000;;
2/20/2018;MNCTV;SELEB ON NEWS;Information;Information:Infotainment;SERVICES - CORPORATE & PUBLIC SERV ADV;GOVERNMENT, POLITIC ORGANIZATION;PARTAI PERINDO PERSATUAN INDONESIA;PARTAI PERINDO PERSATUAN INDONESIA - PAR;HARY T/MARS PARTAI PERINDO(65);LOOSE SPOT;1;1;10:59:26;11:00:26;0:01:00;90000;;
2/20/2018;MNCTV;SELEB ON NEWS;Information;Information:Infotainment;OFFICE EQP'T, COMPUTER, COMMUNICATIONS;COMMUNICATION EQUIPMENT, SERVICES;EXCELCOMINDO PRATAMA;EXCELCOMINDO XL - INTERNET BROADBAND CAR;XTRA C/BENNY/KGTN/30GB(30);LOOSE SPOT;1;2;11:00:29;11:00:59;0:00:30;45000;;
